"currency","train_start","num_forecast_vals","mspe","mae","mape","pm","optimal_p","forecast","actual","upper_bound","lower_bound"
"bitcoin_close",17507,1,471676.89836705,686.787374932774,0.0391845367109473,Inf,2,18213.7873749328,17527,22519.2006831871,14731.5197908841
"bitcoin_close",17508,1,370144.98073145,608.395414785031,0.0369225745730586,Inf,2,17085.995414785,16477.6,21107.326766529,13830.8011499109
"bitcoin_close",17509,1,1548299.41361054,1244.3068004357,0.0820236386336084,Inf,2,16414.4068004357,15170.1,18855.8220610292,14289.1012514934
"bitcoin_close",17510,1,15706670.1169156,3963.16415467686,0.271535151806519,Inf,2,18558.5641546769,14595.4,21062.4820257161,16352.3132298814
"bitcoin_close",17511,1,3503875.91813041,1871.86428945327,0.125013476618599,Inf,2,13101.4357105467,14973.3,14831.5559713826,11573.136224465
"bitcoin_close",17512,1,3254836.35556962,1804.11650277071,0.134577310027802,Inf,2,15209.9165027707,13405.8,17045.3976077765,13572.0835233385
"bitcoin_close",17513,1,8987512.02499699,2997.91794834298,0.214434140762412,Inf,2,10982.682051657,13980.6,11995.6520473039,10055.2520673438
"bitcoin_close",17514,1,305109.855168919,552.367500101987,0.038465167623152,Inf,2,13807.832499898,14360.2,15729.0574332245,12121.2754899424
"bitcoin_close",17515,1,70781.1488774083,266.047268126189,0.0193179834538331,Inf,2,14038.0472681262,13772,15919.1519430161,12379.2254642434
"bitcoin_close",17516,1,144113.399660675,379.622706987708,0.0274694790798498,Inf,2,13440.1772930123,13819.8,15243.7214887319,11850.0174515213
"bitcoin_close",17517,1,25547042.0571248,5054.40818069977,0.439877131604349,Inf,2,16544.9081806998,11490.5,18719.521296376,14622.9159589022
"bitcoin_close",17518,1,906674.551759141,952.194597631777,0.0851039985013117,Inf,2,10236.4054023682,11188.6,12347.7402244676,8486.08681886577
"bitcoin_close",17519,1,10918579.5794807,3304.32740198072,0.287961324454307,Inf,2,8170.57259801928,11474.9,9784.66552236206,6822.74283438028
"bitcoin_close",17520,1,593313.716526879,770.268600247264,0.0663601323506783,Inf,2,10837.1313997527,11607.4,12765.4230972994,9200.11942262635
"bitcoin_close",17521,1,1342997.31918755,1158.87761182428,0.0898410453225225,Inf,2,11740.3223881757,12899.2,13842.2243431559,9957.58819979325
"bitcoin_close",17522,1,1979819.1367148,1407.0604595094,0.121297269808829,Inf,2,13007.1604595094,11600.1,15361.9962033301,11013.29677342
"bitcoin_close",17523,1,774308.694381149,879.948120278206,0.0804972940591513,Inf,2,11811.3481202782,10931.4,14197.1560478263,9826.47115721178
"bitcoin_close",17524,1,2812865.08606238,1677.15982722649,0.154315246699283,Inf,2,12545.5598272265,10868.4,14500.6030368638,10854.1052381336
"bitcoin_close",17525,1,7190.85072020973,84.7988839561567,0.0074650847717447,Inf,2,11444.1988839562,11359.4,13530.6734846887,9679.46556716106
"bitcoin_close",17526,1,1085048.46246652,1041.65659526857,0.0925143964392929,Inf,2,12301.0565952686,11259.4,14099.2127635182,10732.2299406341
"bitcoin_close",17527,1,218472.149373187,467.410044150944,0.0418398807804701,Inf,2,10703.9899558491,11171.4,12290.7256021796,9322.1022650281
"bitcoin_close",17528,1,25217151.8246798,5021.66823124346,0.438930155606165,Inf,2,6419.03176875655,11440.7,6974.01320199645,5908.21491942549
"bitcoin_close",17529,1,1708937.11596612,1307.26321602274,0.110913791098372,Inf,2,10479.0367839773,11786.3,11506.5219452055,9543.30182855157
"bitcoin_close",17530,1,2528207.52904016,1590.03381380402,0.14075579952941,Inf,2,12886.433813804,11296.4,13674.4553488712,12143.8238087676
"bitcoin_close",17531,1,43436.5313388445,208.414326136291,0.0206222184317002,Inf,2,9897.88567386371,10106.3,10641.4014966258,9206.3193785086
"bitcoin_close",17532,1,1182376.33178276,1087.37129435293,0.106384958013612,Inf,2,9133.72870564707,10221.1,9436.15124712147,8840.99861093371
"bitcoin_close",17533,1,173740.033736762,416.821345106944,0.045452213839855,Inf,2,9587.36134510695,9170.54,9998.47938410901,9193.14768081027
"bitcoin_close",17534,1,2737562.29940055,1654.55803748329,0.187363251986897,Inf,2,10485.3080374833,8830.75,10909.2198474121,10077.8686449327
"bitcoin_close",17535,1,4130126.18212711,2032.27118813585,0.221503119718433,Inf,2,11207.1811881359,9174.91,12005.703732892,10461.7699202086
"bitcoin_close",17536,1,7281183.99658666,2698.36691289132,0.326007448691173,Inf,2,10975.3769128913,8277.01,11745.8514720439,10255.4419887507
"bitcoin_close",17537,1,1878073.71728598,1370.42829702469,0.197034521596528,Inf,2,8325.69829702469,6955.27,9008.90962444735,7694.29986787463
"bitcoin_close",17538,1,18056582.6723841,4249.30378678485,0.548014416660414,Inf,2,3504.69621321515,7754,3797.66191941484,3234.33096667467
"bitcoin_close",17539,1,7862.66791455538,88.6716860928864,0.0116347192858025,Inf,2,7532.62831390711,7621.3,8367.04189435683,6781.4276576939
"bitcoin_close",17540,1,1361722.73678505,1166.92876251511,0.141179124843491,Inf,2,7098.66123748489,8265.59,7884.90406096422,6390.81857876256
"bitcoin_close",17541,1,1049721.96779723,1024.55940179046,0.11726699635234,Inf,2,9761.53940179046,8736.98,10751.8875018462,8862.41150461687
"bitcoin_close",17542,1,2599219.04437758,1612.20936741404,0.186990033219364,Inf,2,7009.69063258596,8621.9,7720.45039098956,6364.36480725387
"bitcoin_close",17543,1,54473.1516397656,233.39484064513,0.0287079584113016,Inf,2,8363.36484064513,8129.97,9211.04601126962,7593.69471959657
"bitcoin_close",17544,1,1198600.88041489,1094.80632096042,0.122645800230147,Inf,2,7831.76367903958,8926.57,8605.43232095488,7127.65146905688
"bitcoin_close",17545,1,2801097.90859693,1673.64808385662,0.194648493001138,Inf,2,10271.9580838566,8598.31,11332.3754564308,9310.7683629236
"bitcoin_close",17546,1,32812.9750324812,181.143520536842,0.0190785233902576,Inf,2,9313.48647946316,9494.63,10486.0353542825,8272.05206472225
"bitcoin_close",17547,1,12238774.7668665,3498.39602773421,0.344113553247385,Inf,2,6668.00397226578,10166.4,7503.44272824351,5925.58357336332
"bitcoin_close",17548,1,870288.00343483,932.892278580346,0.0911570641280788,Inf,2,9301.00772141965,10233.9,10883.5501277012,7948.57777277313
"bitcoin_close",17549,1,29091.9159387851,170.563524643416,0.0153485223792072,Inf,2,10942.1364753566,11112.7,12739.4702466057,9398.37750923979
"bitcoin_close",17550,1,471034.634654182,686.319630095324,0.0650428960078209,Inf,2,11238.1196300953,10551.8,12715.0924018905,9932.71057955947
"bitcoin_close",17551,1,22199.0900129529,148.993590509635,0.0132730163567687,Inf,2,11374.2935905096,11225.3,12783.3231524497,10120.5729637145
