date,bitcoin_price_Open,bitcoin_price_High,bitcoin_price_Low,bitcoin_price_Close,bitcoin_price_Volume,bitcoin_price_Market.Cap,dash_price_Open,dash_price_High,dash_price_Low,dash_price_Close,dash_price_Volume,dash_price_Market.Cap,ethereum_price_Open,ethereum_price_High,ethereum_price_Low,ethereum_price_Close,ethereum_price_Volume,ethereum_price_Market.Cap,iota_price_Open,iota_price_High,iota_price_Low,iota_price_Close,iota_price_Volume,iota_price_Market.Cap,litecoin_price_Open,litecoin_price_High,litecoin_price_Low,litecoin_price_Close,litecoin_price_Volume,litecoin_price_Market.Cap,monero_price_Open,monero_price_High,monero_price_Low,monero_price_Close,monero_price_Volume,monero_price_Market.Cap,nem_price_Open,nem_price_High,nem_price_Low,nem_price_Close,nem_price_Volume,nem_price_Market.Cap,neo_price_Open,neo_price_High,neo_price_Low,neo_price_Close,neo_price_Volume,neo_price_Market.Cap,numeraire_price_Open,numeraire_price_High,numeraire_price_Low,numeraire_price_Close,numeraire_price_Volume,numeraire_price_Market.Cap,omisego_price_Open,omisego_price_High,omisego_price_Low,omisego_price_Close,omisego_price_Volume,omisego_price_Market.Cap,qtum_price_Open,qtum_price_High,qtum_price_Low,qtum_price_Close,qtum_price_Volume,qtum_price_Market.Cap,ripple_price_Open,ripple_price_High,ripple_price_Low,ripple_price_Close,ripple_price_Volume,ripple_price_Market.Cap,stratis_price_Open,stratis_price_High,stratis_price_Low,stratis_price_Close,stratis_price_Volume,stratis_price_Market.Cap,waves_price_Open,waves_price_High,waves_price_Low,waves_price_Close,waves_price_Volume,waves_price_Market.Cap,vix_Open,vix_High,vix_Low,vix_Close,gold_USD,gold_EURO,gold_JPY,gold_GBP,crude_oil_WTI,crude_oil_Brent,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Volume,usepunidexd
6/28/16,658.1,659.25,637.77,647,138385000,10336800000,7.06,7.16,6.88,6.91,286458,46253800,13.93,13.98,11.72,12.18,43436600,1134340000,NA,NA,NA,NA,NA,NA,4.14,4.18,4.07,4.1,2867420,192051000,1.48,1.51,1.43,1.49,173566,18129100,0.011525,0.015529,0.010537,0.012825,9830870,103728000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006407,0.006829,0.006407,0.006773,3149120,226469000,NA,NA,NA,NA,NA,NA,0.1741,0.178462,0.142232,0.145641,228770,17410000,21.76,22.07,18.75,18.75,1309.70,1185.20,134617.49,983.15,47.93,46.29,17190.50977,17409.7207,17190.50977,17409.7207,112190000,4643.93,4692.98,4643.93,4691.87,2074090000,238.67
6/27/16,629.35,655.27,620.52,655.27,122134000,9882840000,6.78,7.04,6.68,7.01,264512,44373000,13.81,14.12,13.75,13.88,10994700,1124170000,NA,NA,NA,NA,NA,NA,4.05,4.16,4.03,4.12,2749620,187984000,1.48,1.49,1.38,1.48,184373,18138600,0.006814,0.011612,0.0067,0.011272,3121330,61321900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006402,0.006429,0.006364,0.006398,1136160,226280000,NA,NA,NA,NA,NA,NA,0.170007,0.178653,0.157636,0.175187,169379,17000700,24.38,26.72,22.93,23.85,1324.55,1206.77,134693.45,1007.42,45.8,45.07,17355.21094,17355.21094,17063.08008,17140.24023,138740000,4664.43,4665.04,4574.25,4594.44,2659650000,254.28
6/26/16,665.93,665.98,616.93,629.37,109225000,10454900000,6.86,7.18,6.72,6.78,275629,44928500,14.26,14.37,13.66,13.85,14747600,1160590000,NA,NA,NA,NA,NA,NA,4.24,4.24,3.97,4.07,4480920,196813000,1.56,1.61,1.46,1.48,75189,19071300,0.007393,0.007393,0.006326,0.006817,919578,66539200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006409,0.006478,0.006354,0.0064,1236360,225021000,NA,NA,NA,NA,NA,NA,0.204783,0.205153,0.150026,0.165977,328673,20478300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.73
6/25/16,665.28,691.73,646.56,665.12,126656000,1.04E+10,7.11,7.25,6.65,6.86,463260,46535500,14.3,14.58,14.02,14.28,15383100,1163530000,NA,NA,NA,NA,NA,NA,4.27,4.44,3.92,4.23,6057000,198221000,1.58,1.65,1.51,1.55,168083,19305300,0.007613,0.00796,0.006282,0.007407,1985250,68521300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006427,0.006536,0.006383,0.006414,1175110,225631000,NA,NA,NA,NA,NA,NA,0.193498,0.243791,0.189895,0.201881,412951,19349800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.55
6/24/16,625.58,681.73,625.27,665.3,224317000,9816730000,7.24,7.64,6.88,7.13,552216,47338400,13.68,14.57,13.22,14.33,33332900,1112590000,NA,NA,NA,NA,NA,NA,3.85,4.33,3.85,4.28,9364750,178563000,1.56,1.66,1.52,1.59,241911,19077300,0.005181,0.007559,0.005144,0.007508,1781030,46628200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00638,0.006561,0.006348,0.006434,2408230,223996000,NA,NA,NA,NA,NA,NA,0.199983,0.218997,0.180431,0.195036,715427,19998300,26.06,26.24,19.48,25.76,1315.50,1183.48,134404.63,965.43,46.7,46.69,17946.63086,17946.63086,17356.33984,17400.75,239000000,4715.79,4798.22,4698.42,4707.98,4411040000,312.85
6/23/16,597.44,629.33,558.14,623.98,253462000,9373190000,7.38,7.51,6.91,7.24,425205,48274600,13.22,13.79,12.56,13.68,30806400,1074240000,NA,NA,NA,NA,NA,NA,3.92,3.95,3.47,3.85,11138900,181586000,1.49,1.57,1.4,1.56,198638,18208400,0.004135,0.00538,0.003802,0.005122,661495,37217300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006519,0.006638,0.006253,0.006381,3207640,228886000,NA,NA,NA,NA,NA,NA,0.191379,0.205271,0.172964,0.199471,530030,19137900,19.54,19.79,17.25,17.25,1262.15,1111.98,133421.86,852.40,49.34,48.63,17844.10938,18011.07031,17844.10938,18011.07031,98070000,4872.19,4910.04,4859.40,4910.04,1738570000,125.30
6/22/16,665.91,678.67,587.48,596.12,266393000,10445300000,7.75,8.02,7.29,7.34,552499,50640100,13.2,15.79,13.1,13.1,96994100,1072510000,NA,NA,NA,NA,NA,NA,4.83,4.92,3.88,3.91,11522400,223663000,1.61,1.72,1.49,1.5,376492,19621200,0.004412,0.004948,0.003943,0.004088,708990,39707300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006179,0.00679,0.006084,0.006495,5052140,216925000,NA,NA,NA,NA,NA,NA,0.230252,0.234911,0.176512,0.188528,878411,23025200,18.26,21.22,17.83,21.17,1264.85,1121.12,132448.75,861.20,49.16,48.43,17832.66992,17920.16016,17770.35938,17780.83008,89440000,4846.68,4875.93,4830.00,4833.32,1682220000,146.78
6/21/16,735.88,735.88,639.07,666.65,309944000,1.15E+10,8.27,8.42,7.64,7.78,568810,54017900,11.82,13.42,11.29,13.31,69245600,960014000,NA,NA,NA,NA,NA,NA,5.27,5.29,4.7,4.82,11984800,244250000,1.83,1.87,1.56,1.61,543359,22278200,0.005633,0.005799,0.004389,0.0044,1400580,50700100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00663,0.006635,0.005976,0.006172,3258040,232764000,NA,NA,NA,NA,NA,NA,0.289209,0.292218,0.217718,0.230596,626728,28920900,17.67,18.96,16.91,18.48,1272.60,1129.09,133031.21,867.37,48.95,48.18,17827.33008,17877.83984,17799.80078,17829.73047,85130000,4845.08,4852.19,4826.59,4843.76,1698080000,137.60
6/20/16,763.93,764.08,732.73,737.23,174511000,11976700000,7.99,8.31,7.9,8.29,572251,52181400,12.24,12.45,10.52,11.84,58143600,993503000,NA,NA,NA,NA,NA,NA,5.63,5.63,5.27,5.29,4154880,260458000,1.86,1.91,1.72,1.83,570846,22717200,0.004955,0.006525,0.004842,0.005594,2068320,44596400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006818,0.006893,0.006626,0.006626,1710410,239363000,NA,NA,NA,NA,NA,NA,0.604243,0.604243,0.22705,0.289737,1771960,NA,17.42,18.55,16.59,18.37,1281.80,1130.63,133832.70,872.24,49.4,48.68,17736.86914,17946.35938,17736.86914,17804.86914,99380000,4856.69,4882.15,4834.51,4837.21,1779560000,94.78
6/19/16,756.69,766.62,745.63,763.78,136185000,11859800000,8.16,8.32,7.94,7.99,556704,53314500,11.17,13.18,10.64,12.23,69783600,906292000,NA,NA,NA,NA,NA,NA,5.56,5.63,5.51,5.59,3760240,257369000,2.03,2.06,1.81,1.87,663871,24740500,0.003041,0.005523,0.003012,0.005004,2144130,27365600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006585,0.00698,0.006561,0.006813,2413110,231180000,NA,NA,NA,NA,NA,NA,0.665885,0.745494,0.456124,0.60376,112349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.65
6/18/16,748.76,777.99,733.93,756.23,252718000,11732600000,8.36,8.62,8.05,8.16,448647,54565000,15.38,15.38,9.96,11.33,133937000,1247530000,NA,NA,NA,NA,NA,NA,5.6,5.69,5.49,5.56,7878070,259298000,1.77,2.34,1.77,2.01,2663250,21492400,0.002573,0.003041,0.002509,0.003041,216735,23156400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006693,0.006705,0.006529,0.006604,1190870,234992000,NA,NA,NA,NA,NA,NA,0.898507,1.1,0.309397,0.66548,173575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.09
6/17/16,768.49,775.36,716.56,748.91,363321000,12038900000,8.66,8.91,8.1,8.36,545419,56515800,20.65,21.52,13.57,15.38,199408000,1674540000,NA,NA,NA,NA,NA,NA,5.67,5.95,5.28,5.59,12383200,262382000,1.57,1.79,1.48,1.75,643511,19121000,0.002697,0.002825,0.002441,0.002564,176445,24274200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006681,0.00677,0.006637,0.006693,2143830,234544000,NA,NA,NA,NA,NA,NA,0.930645,1,0.78759,0.899224,42058,NA,19.42,20.03,18.71,19.41,1290.70,1147.44,134600.63,902.90,48,46.57,17733.43945,17733.43945,17602.7793,17675.16016,248680000,4835.02,4835.02,4792.34,4800.34,2638220000,71.03
6/16/16,696.52,773.72,696.52,766.31,271634000,10908900000,8.16,8.68,8.16,8.59,368946,53254500,18.36,20.83,18.36,20.59,38531000,1488420000,NA,NA,NA,NA,NA,NA,5.25,5.66,5.25,5.66,9930590,242907000,1.47,1.63,1.43,1.58,349747,17829600,0.002436,0.002701,0.002412,0.002695,93485,21927200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006889,0.006918,0.006624,0.006676,3072370,240194000,NA,NA,NA,NA,NA,NA,0.956326,1.18,0.927815,0.928007,43879,NA,20.8,22.89,19.24,19.37,1310.75,1175.93,136232.80,931.82,46.14,45.66,17602.23047,17754.91016,17471.28906,17733.09961,91950000,4809.69,4847.86,4778.78,4844.92,1851770000,109.07
6/15/16,685.68,696.3,672.56,694.47,99223800,10736600000,8.2,8.58,8,8.14,491191,53485800,18.91,18.91,17.71,18.35,19393400,1531790000,NA,NA,NA,NA,NA,NA,5.22,5.24,5.11,5.24,3917000,241446000,1.37,1.5,1.33,1.46,334636,16664500,0.002376,0.0025,0.002295,0.002436,89352,21384700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007093,0.007166,0.006871,0.006887,3269290,247316000,NA,NA,NA,NA,NA,NA,0.911755,1.1,0.82438,0.953506,41509,NA,20.25,20.45,18.63,20.14,1283.30,1142.23,135830.85,904.18,47.92,47.47,17703.65039,17762.96094,17629.00977,17640.16992,94130000,4855.08,4868.16,4830.33,4834.93,1802200000,79.47
6/14/16,704.5,704.5,662.8,685.56,186694000,11028900000,7.71,8.41,7.63,8.2,584298,50283500,17.61,19.27,17.3,18.89,64412200,1426500000,NA,NA,NA,NA,NA,NA,5.31,5.31,5.1,5.2,8488220,245165000,1.28,1.41,1.24,1.39,268605,15568200,0.002219,0.002604,0.002179,0.002376,190254,19971400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005828,0.007577,0.005798,0.007105,9904250,203207000,NA,NA,NA,NA,NA,NA,1.32,1.32,0.801999,0.911588,51762,NA,21.28,22.16,20.27,20.5,1287.15,1148.22,136334.92,912.03,48.49,47.88,17710.76953,17733.91992,17595.78906,17674.82031,93740000,4836.67,4863.01,4811.93,4843.55,1919710000,83.69
6/13/16,671.65,716,664.49,704.38,243295000,10511900000,7.65,7.99,7.46,7.72,600793,49887200,15.77,17.64,15.72,17.6,38023400,1276930000,NA,NA,NA,NA,NA,NA,5.41,5.54,5.16,5.29,8668280,250146000,1.25,1.37,1.25,1.28,276844,15197600,0.002093,0.0023,0.002059,0.002219,126549,18838900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005852,0.005856,0.005765,0.005824,1537720,204067000,NA,NA,NA,NA,NA,NA,1.22,1.65,1.07,1.32,79492,NA,18.24,21.01,17.89,20.97,1280.80,1133.40,136155.41,897.08,48.89,49.36,17830.5,17893.2793,17731.34961,17732.48047,101690000,4868.51,4894.85,4844.94,4848.44,1888300000,60.21
6/12/16,609.68,684.84,607.04,672.78,277085000,9539850000,7.93,8.03,7.48,7.66,897877,51676400,14.19,15.9,14.19,15.74,38210300,1148070000,NA,NA,NA,NA,NA,NA,5.07,5.46,5.05,5.33,13753200,234022000,1.14,1.28,1.11,1.25,285841,13806400,0.001978,0.002152,0.001945,0.002094,74584,17803600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005766,0.005885,0.005747,0.005852,1133540,201058000,NA,NA,NA,NA,NA,NA,1.37,1.68,1.12,1.22,40759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.97
6/11/16,578.67,607.12,578.67,606.73,82357000,9052360000,7.83,7.95,7.61,7.9,475115,50999700,13.91,14.19,13.72,14.19,12176500,1125180000,NA,NA,NA,NA,NA,NA,4.88,5.01,4.84,5.01,10294700,225407000,1.14,1.18,1.12,1.14,207863,13832200,0.001888,0.001969,0.00188,0.001968,13460,16991200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005737,0.005766,0.005722,0.005766,398757,200037000,NA,NA,NA,NA,NA,NA,1.56,1.6,1.1,1.37,34845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.81
6/10/16,575.84,579.13,573.33,577.47,66991900,9005920000,7.79,8.12,7.78,7.84,475334,50749400,14.38,14.43,13.82,13.91,11312900,1162500000,NA,NA,NA,NA,NA,NA,4.75,4.85,4.71,4.84,6975970,219324000,1.11,1.19,1.08,1.15,267163,13495300,0.001858,0.001953,0.001844,0.001888,36825,16722400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005785,0.005788,0.005732,0.005736,526917,201707000,NA,NA,NA,NA,NA,NA,1.41,1.61,1.22,1.56,63162,NA,14.89,17.33,14.85,17.03,1275.50,1129.01,136357.33,890.09,49.09,49.7,17938.82031,17938.82031,17812.33984,17865.33984,90540000,4915.15,4917.92,4880.61,4894.55,1822200000,70.69
6/9/16,582.2,582.2,570.95,574.63,71301000,9103080000,7.88,7.94,7.72,7.82,303753,51262200,14.43,14.57,14.34,14.4,8256830,1166450000,NA,NA,NA,NA,NA,NA,4.78,4.78,4.67,4.69,6438540,220448000,0.994472,1.22,0.989995,1.11,483161,12029500,0.001967,0.001991,0.001806,0.001858,69457,17704500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005769,0.005789,0.00575,0.005788,520793,201143000,NA,NA,NA,NA,NA,NA,1.02,1.64,1.01,1.41,27163,NA,14.01,14.85,13.99,14.64,1263.90,1115.98,134561.10,873.52,50.52,50.59,17969.98047,18005.2207,17915.88086,17985.18945,69690000,4954.15,4965.49,4940.55,4958.62,1632340000,49.67
6/8/16,577.17,582.84,573.13,581.64,80265800,9022250000,7.93,8.04,7.68,7.88,272918,51607300,14.51,14.78,14.28,14.42,16941800,1172230000,NA,NA,NA,NA,NA,NA,4.77,4.79,4.69,4.75,3507640,220210000,1.01,1.02,0.971487,0.999952,70837,12232100,0.002047,0.002048,0.001905,0.001968,40244,18425300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00578,0.005785,0.005753,0.00577,754945,201539000,NA,NA,NA,NA,NA,NA,0.836892,1.02,0.831662,1.02,56105,NA,13.84,14.27,13.7,14.08,1263.00,1108.53,134711.57,867.74,51.23,50.73,17931.91016,18016,17931.91016,18005.05078,71260000,4970.01,4979.66,4956.79,4974.64,1692640000,46.41
6/7/16,585.45,590.26,567.51,576.6,107770000,9149580000,7.77,8.01,7.68,7.91,339881,50576500,13.95,14.51,13.81,14.51,21421600,1126330000,NA,NA,NA,NA,NA,NA,4.95,4.98,4.72,4.77,3881380,228462000,1,1.01,0.958776,1.01,86376,12082300,0.002023,0.00214,0.001984,0.002024,48058,18208400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005764,0.005787,0.005753,0.00578,783409,2.01E+08,NA,NA,NA,NA,NA,NA,0.768551,1.08,0.768537,0.836066,45932,NA,12.77,14.05,12.72,14.05,1241.00,1092.96,133072.42,852.57,50.37,49.76,17936.2207,18003.23047,17936.2207,17938.2793,78750000,4972.13,4979.38,4960.28,4961.75,1747760000,127.93
6/6/16,574.6,586.47,574.6,585.54,72138900,8977700000,7.59,7.86,7.58,7.77,302748,49284900,14,14.06,13.73,13.93,8720400,1130350000,NA,NA,NA,NA,NA,NA,4.81,4.97,4.81,4.96,2993510,221912000,1.01,1.05,0.987163,1.01,89836,12135000,0.002003,0.002023,0.001966,0.002023,25280,18023000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005795,0.0058,0.005751,0.005769,690096,202051000,NA,NA,NA,NA,NA,NA,0.712541,1.17,0.712541,0.768672,95573,NA,13.84,14.27,13.42,13.65,1244.00,1094.45,133450.09,860.04,49.71,48.94,17825.68945,17949.67969,17822.81055,17920.33008,71870000,4950.46,4980.14,4944.87,4968.71,1663840000,136.57
6/5/16,573.31,582.81,569.18,574.98,68874100,8955060000,8.04,8.17,7.58,7.58,537053,52188400,13.76,14.07,13.57,13.97,11088400,1110690000,NA,NA,NA,NA,NA,NA,4.8,4.84,4.79,4.81,2257820,221106000,0.973615,1.01,0.960302,1,87680,11742600,0.00202,0.002066,0.001955,0.002003,31833,18176900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005779,0.00582,0.005779,0.005796,544201,201494000,NA,NA,NA,NA,NA,NA,0.587588,1.11,0.580745,0.713006,41700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.85
6/4/16,569.71,590.13,564.24,572.73,94925300,8897080000,8.06,8.2,7.85,8.05,445286,52311100,13.86,13.95,13.42,13.74,15792400,1118460000,NA,NA,NA,NA,NA,NA,4.86,4.9,4.77,4.81,3214800,224016000,0.940914,0.991519,0.940438,0.974353,91404,11340400,0.002002,0.002096,0.001989,0.00201,13642,18014600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005829,0.005882,0.005755,0.00578,617159,203232000,NA,NA,NA,NA,NA,NA,1.09,1.29,0.575898,0.586993,4912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.56
6/3/16,537.68,574.64,536.92,569.19,122020000,8395070000,8.12,8.31,7.78,8.06,447007,52712500,13.74,13.87,13.25,13.85,22981500,1108220000,NA,NA,NA,NA,NA,NA,4.72,4.87,4.71,4.86,4061990,217333000,0.926588,0.958702,0.924081,0.945202,74145,11159300,0.00197,0.002012,0.00195,0.002001,31976,17725900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005766,0.00587,0.005741,0.005827,437813,201062000,NA,NA,NA,NA,NA,NA,1.29,1.66,0.727579,1.09,57721,NA,13.78,14.66,12.9,13.47,1240.50,1094.64,132429.56,854.49,48.69,48.5,17799.80078,17833.16992,17689.67969,17807.06055,82270000,4958.10,4958.65,4909.21,4942.52,1697840000,54.72
6/2/16,536.51,540.35,533.08,537.97,60378200,8.38E+09,8.23,8.24,7.93,8.1,318685,53381300,13.99,14.05,13.63,13.74,10477200,1127830000,NA,NA,NA,NA,NA,NA,4.74,4.76,4.68,4.72,2121360,218428000,0.913437,0.933852,0.907306,0.92668,39987,10992500,0.002031,0.002031,0.001925,0.00197,30940,18281500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005809,0.005815,0.005757,0.005766,611429,202559000,NA,NA,NA,NA,NA,NA,1.33,1.39,1.15,1.21,83734,NA,14.42,14.92,13.62,13.63,1212.40,1086.38,131624.18,839.23,49.14,49.05,17789.05078,17838.56055,17703.55078,17838.56055,75560000,4941.25,4971.36,4924.23,4971.36,1729050000,44.41
6/1/16,531.11,543.08,525.64,536.92,86061800,8288680000,8.18,8.37,8.08,8.26,320823,53022100,14.11,14.32,13.44,14,22471300,1136900000,NA,NA,NA,NA,NA,NA,4.65,4.77,4.62,4.74,4577160,214171000,0.934166,0.950454,0.873635,0.914871,105338,11234300,0.001878,0.002073,0.001814,0.002034,93395,16898600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005701,0.005812,0.00569,0.005809,1018470,198784000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.45,15.25,14.18,14.2,1214.50,1087.04,132981.67,842.70,49.07,48.81,17754.55078,17809.17969,17664.78906,17789.66992,78530000,4928.97,4958.98,4923.20,4952.25,1797090000,48.39
5/31/16,534.19,546.62,520.66,531.39,138450000,8335100000,8.19,8.39,7.99,8.18,341324,53077100,12.74,14.27,12.64,14.08,42433400,1026410000,NA,NA,NA,NA,NA,NA,4.69,4.75,4.6,4.65,5187600,215697000,0.909725,0.969137,0.901513,0.928747,156718,10932000,0.001674,0.002197,0.001646,0.001875,171256,15070100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005746,0.005758,0.005689,0.005706,847636,200360000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.94,15,13.45,14.19,1212.10,1088.79,134427.93,832.77,49.1,49.26,17891.5,17899.24023,17724.0293,17787.19922,147390000,4938.48,4951.45,4923.03,4948.05,2285350000,48.19
5/30/16,528.47,544.35,522.96,533.86,87958700,8243960000,8.19,8.36,8.12,8.2,212989,53108400,12.33,12.88,12.27,12.73,14733800,992329000,NA,NA,NA,NA,NA,NA,4.63,4.7,4.59,4.67,3805050,213115000,0.880528,0.919046,0.876059,0.910537,66482,10573600,0.001632,0.001736,0.001573,0.001676,35592,14689500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005664,0.005771,0.005645,0.005748,476095,197512000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216.25,1091.98,135094.97,831.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.86
5/29/16,527.48,553.96,512.18,526.23,148737000,8226500000,7.85,8.53,7.76,8.19,400555,50832500,12.11,12.69,11.78,12.35,28598400,974784000,NA,NA,NA,NA,NA,NA,4.69,4.86,4.58,4.61,7351420,215630000,0.928311,0.956759,0.856513,0.881719,188141,11139000,0.001612,0.001657,0.001549,0.001648,55953,14509500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005682,0.005729,0.005614,0.005662,829452,198119000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.25
5/28/16,473.03,533.47,472.7,530.04,181199000,7375780000,7.47,7.94,7.41,7.85,367974,48377400,11.33,12.36,10.37,11.89,47274800,911724000,NA,NA,NA,NA,NA,NA,4.51,4.83,4.51,4.7,11564700,207386000,0.861864,0.921455,0.846382,0.919737,174774,10333800,0.00156,0.001697,0.001483,0.001613,74438,14039600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005676,0.005738,0.005659,0.005682,889921,197929000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.02
